Trial,Bandit,Reward,Cumulative_Reward,Cumulative_Regret,Algorithm
16729,3,3.6703,66816.3097,99.6903,EpsilonGreedy
16730,3,4.0806,66820.3902,99.6098,EpsilonGreedy
16731,3,4.4912,66824.8815,99.1185,EpsilonGreedy
16732,3,3.3698,66828.2512,99.7488,EpsilonGreedy
16733,3,4.2266,66832.4779,99.5221,EpsilonGreedy
16734,3,5.1977,66837.6755,98.3245,EpsilonGreedy
16735,3,4.8572,66842.5327,97.4673,EpsilonGreedy
16736,3,3.8698,66846.4025,97.5975,EpsilonGreedy
16737,3,3.4680,66849.8705,98.1295,EpsilonGreedy
16738,3,1.0244,66850.8949,101.1051,EpsilonGreedy
16739,3,5.1058,66856.0007,99.9993,EpsilonGreedy
16740,3,-0.5022,66855.4985,104.5015,EpsilonGreedy
16741,3,5.3624,66860.8609,103.1391,EpsilonGreedy
16742,3,4.4101,66865.2710,102.7290,EpsilonGreedy
16743,3,3.3026,66868.5736,103.4264,EpsilonGreedy
16744,3,4.2985,66872.8721,103.1279,EpsilonGreedy
16745,3,3.9467,66876.8187,103.1813,EpsilonGreedy
16746,3,4.3544,66881.1731,102.8269,EpsilonGreedy
16747,3,4.4227,66885.5959,102.4041,EpsilonGreedy
16748,3,2.0969,66887.6928,104.3072,EpsilonGreedy
16749,3,3.2066,66890.8994,105.1006,EpsilonGreedy
16750,3,5.3619,66896.2613,103.7387,EpsilonGreedy
16751,3,4.9092,66901.1706,102.8294,EpsilonGreedy
16752,3,4.2708,66905.4414,102.5586,EpsilonGreedy
16753,3,4.3272,66909.7686,102.2314,EpsilonGreedy
16754,3,3.7241,66913.4927,102.5073,EpsilonGreedy
16755,3,6.7514,66920.2441,99.7559,EpsilonGreedy
16756,3,3.2321,66923.4762,100.5238,EpsilonGreedy
16757,3,2.7990,66926.2752,101.7248,EpsilonGreedy
16758,3,4.8119,66931.0871,100.9129,EpsilonGreedy
16759,3,2.8647,66933.9518,102.0482,EpsilonGreedy
16760,3,3.5773,66937.5292,102.4708,EpsilonGreedy
16761,3,3.6441,66941.1732,102.8268,EpsilonGreedy
16762,3,2.7881,66943.9613,104.0387,EpsilonGreedy
16763,3,3.9203,66947.8816,104.1184,EpsilonGreedy
16764,3,2.6405,66950.5222,105.4778,EpsilonGreedy
16765,3,5.0360,66955.5581,104.4419,EpsilonGreedy
16766,3,3.1591,66958.7173,105.2827,EpsilonGreedy
16767,3,3.8758,66962.5930,105.4070,EpsilonGreedy
16768,3,4.4697,66967.0627,104.9373,EpsilonGreedy
16769,3,2.3204,66969.3832,106.6168,EpsilonGreedy
16770,3,3.9411,66973.3243,106.6757,EpsilonGreedy
16771,3,4.3714,66977.6957,106.3043,EpsilonGreedy
16772,3,2.7958,66980.4914,107.5086,EpsilonGreedy
16773,3,3.1401,66983.6316,108.3684,EpsilonGreedy
16774,3,3.6873,66987.3189,108.6811,EpsilonGreedy
16775,3,4.5550,66991.8739,108.1261,EpsilonGreedy
16776,3,5.1354,66997.0093,106.9907,EpsilonGreedy
16777,3,4.4276,67001.4368,106.5632,EpsilonGreedy
16778,3,2.9551,67004.3919,107.6081,EpsilonGreedy
16779,3,4.8757,67009.2677,106.7323,EpsilonGreedy
16780,3,5.3650,67014.6326,105.3674,EpsilonGreedy
16781,3,3.9394,67018.5720,105.4280,EpsilonGreedy
16782,3,2.7794,67021.3514,106.6486,EpsilonGreedy
16783,3,3.4112,67024.7627,107.2373,EpsilonGreedy
16784,3,5.3740,67030.1367,105.8633,EpsilonGreedy
16785,3,3.9896,67034.1263,105.8737,EpsilonGreedy
16786,3,5.0968,67039.2231,104.7769,EpsilonGreedy
16787,3,3.0625,67042.2856,105.7144,EpsilonGreedy
16788,3,4.7600,67047.0456,104.9544,EpsilonGreedy
16789,3,5.1702,67052.2158,103.7842,EpsilonGreedy
16790,3,5.2194,67057.4353,102.5647,EpsilonGreedy
16791,3,4.1536,67061.5889,102.4111,EpsilonGreedy
16792,3,3.8089,67065.3978,102.6022,EpsilonGreedy
16793,3,4.3918,67069.7895,102.2105,EpsilonGreedy
16794,3,5.0126,67074.8022,101.1978,EpsilonGreedy
16795,3,4.3871,67079.1893,100.8107,EpsilonGreedy
16796,3,4.2791,67083.4683,100.5317,EpsilonGreedy
16797,3,3.6163,67087.0846,100.9154,EpsilonGreedy
16798,3,3.5526,67090.6372,101.3628,EpsilonGreedy
16799,3,3.8697,67094.5069,101.4931,EpsilonGreedy
16800,3,1.7118,67096.2187,103.7813,EpsilonGreedy
16801,3,3.3018,67099.5205,104.4795,EpsilonGreedy
16802,3,5.2522,67104.7727,103.2273,EpsilonGreedy
16803,3,4.5773,67109.3500,102.6500,EpsilonGreedy
16804,3,3.0557,67112.4057,103.5943,EpsilonGreedy
16805,3,4.7216,67117.1273,102.8727,EpsilonGreedy
16806,3,4.1551,67121.2824,102.7176,EpsilonGreedy
16807,3,6.4353,67127.7178,100.2822,EpsilonGreedy
16808,3,4.5047,67132.2225,99.7775,EpsilonGreedy
16809,3,6.1196,67138.3421,97.6579,EpsilonGreedy
16810,3,5.9628,67144.3049,95.6951,EpsilonGreedy
16811,3,4.4027,67148.7076,95.2924,EpsilonGreedy
16812,3,3.6414,67152.3490,95.6510,EpsilonGreedy
16813,3,4.3682,67156.7172,95.2828,EpsilonGreedy
16814,3,4.3265,67161.0437,94.9563,EpsilonGreedy
16815,3,4.5355,67165.5791,94.4209,EpsilonGreedy
16816,3,3.9329,67169.5120,94.4880,EpsilonGreedy
16817,3,5.3114,67174.8235,93.1765,EpsilonGreedy
16818,3,4.1368,67178.9602,93.0398,EpsilonGreedy
16819,3,3.4690,67182.4292,93.5708,EpsilonGreedy
16820,3,4.2939,67186.7231,93.2769,EpsilonGreedy
16821,3,4.3879,67191.1110,92.8890,EpsilonGreedy
16822,3,2.8786,67193.9896,94.0104,EpsilonGreedy
16823,3,2.7388,67196.7284,95.2716,EpsilonGreedy
16824,3,3.2691,67199.9975,96.0025,EpsilonGreedy
16825,3,3.4942,67203.4918,96.5082,EpsilonGreedy
16826,3,4.7171,67208.2089,95.7911,EpsilonGreedy
16827,3,3.1370,67211.3459,96.6541,EpsilonGreedy
16828,3,1.3647,67212.7106,99.2894,EpsilonGreedy
16829,3,3.9911,67216.7017,99.2983,EpsilonGreedy
16830,3,3.7158,67220.4175,99.5825,EpsilonGreedy
16831,3,4.3027,67224.7202,99.2798,EpsilonGreedy
16832,3,3.9109,67228.6311,99.3689,EpsilonGreedy
16833,3,3.8483,67232.4794,99.5206,EpsilonGreedy
16834,3,5.1291,67237.6085,98.3915,EpsilonGreedy
16835,3,3.1363,67240.7447,99.2553,EpsilonGreedy
16836,3,3.5364,67244.2811,99.7189,EpsilonGreedy
16837,3,2.8952,67247.1763,100.8237,EpsilonGreedy
16838,3,2.3395,67249.5158,102.4842,EpsilonGreedy
16839,3,4.0329,67253.5487,102.4513,EpsilonGreedy
16840,3,3.9738,67257.5225,102.4775,EpsilonGreedy
16841,3,5.0056,67262.5280,101.4720,EpsilonGreedy
16842,3,4.2377,67266.7657,101.2343,EpsilonGreedy
16843,3,4.4823,67271.2480,100.7520,EpsilonGreedy
16844,3,5.2783,67276.5263,99.4737,EpsilonGreedy
16845,3,3.0808,67279.6072,100.3928,EpsilonGreedy
16846,3,2.5756,67282.1827,101.8173,EpsilonGreedy
16847,3,3.6488,67285.8315,102.1685,EpsilonGreedy
16848,3,2.4607,67288.2922,103.7078,EpsilonGreedy
16849,3,4.2207,67292.5129,103.4871,EpsilonGreedy
16850,3,5.0301,67297.5430,102.4570,EpsilonGreedy
16851,3,4.3314,67301.8744,102.1256,EpsilonGreedy
16852,3,2.3154,67304.1898,103.8102,EpsilonGreedy
16853,3,3.5568,67307.7465,104.2535,EpsilonGreedy
16854,3,3.8201,67311.5666,104.4334,EpsilonGreedy
16855,3,3.1799,67314.7465,105.2535,EpsilonGreedy
16856,3,2.5465,67317.2930,106.7070,EpsilonGreedy
16857,3,1.1912,67318.4842,109.5158,EpsilonGreedy
16858,3,4.4836,67322.9679,109.0321,EpsilonGreedy
16859,3,3.6562,67326.6241,109.3759,EpsilonGreedy
16860,3,4.7365,67331.3606,108.6394,EpsilonGreedy
16861,3,3.5635,67334.9240,109.0760,EpsilonGreedy
16862,3,3.8805,67338.8045,109.1955,EpsilonGreedy
16863,3,5.0554,67343.8599,108.1401,EpsilonGreedy
16864,3,3.7140,67347.5740,108.4260,EpsilonGreedy
16865,3,2.1303,67349.7042,110.2958,EpsilonGreedy
16866,3,4.6590,67354.3632,109.6368,EpsilonGreedy
16867,3,2.8021,67357.1653,110.8347,EpsilonGreedy
16868,3,4.8887,67362.0541,109.9459,EpsilonGreedy
16869,3,2.0209,67364.0749,111.9251,EpsilonGreedy
16870,3,4.3785,67368.4534,111.5466,EpsilonGreedy
16871,3,3.0447,67371.4981,112.5019,EpsilonGreedy
16872,3,4.0657,67375.5639,112.4361,EpsilonGreedy
16873,3,4.8406,67380.4044,111.5956,EpsilonGreedy
16874,3,4.9946,67385.3991,110.6009,EpsilonGreedy
16875,3,4.0598,67389.4589,110.5411,EpsilonGreedy
16876,3,4.8806,67394.3395,109.6605,EpsilonGreedy
16877,3,4.2345,67398.5740,109.4260,EpsilonGreedy
16878,3,4.5810,67403.1550,108.8450,EpsilonGreedy
16879,3,4.6791,67407.8341,108.1659,EpsilonGreedy
16880,3,4.1117,67411.9458,108.0542,EpsilonGreedy
16881,3,2.6388,67414.5846,109.4154,EpsilonGreedy
16882,3,3.1180,67417.7026,110.2974,EpsilonGreedy
16883,3,5.0091,67422.7116,109.2884,EpsilonGreedy
16884,3,2.9691,67425.6807,110.3193,EpsilonGreedy
16885,3,5.1445,67430.8252,109.1748,EpsilonGreedy
16886,3,4.3877,67435.2130,108.7870,EpsilonGreedy
16887,3,4.5112,67439.7242,108.2758,EpsilonGreedy
16888,3,4.0868,67443.8110,108.1890,EpsilonGreedy
16889,3,2.3245,67446.1355,109.8645,EpsilonGreedy
16890,3,3.5658,67449.7013,110.2987,EpsilonGreedy
16891,3,3.8844,67453.5857,110.4143,EpsilonGreedy
16892,3,4.2473,67457.8331,110.1669,EpsilonGreedy
16893,3,1.8261,67459.6591,112.3409,EpsilonGreedy
16894,3,5.4271,67465.0862,110.9138,EpsilonGreedy
16895,3,4.7051,67469.7913,110.2087,EpsilonGreedy
16896,3,5.8432,67475.6345,108.3655,EpsilonGreedy
16897,3,3.2284,67478.8629,109.1371,EpsilonGreedy
16898,3,3.2420,67482.1050,109.8950,EpsilonGreedy
16899,3,2.8627,67484.9677,111.0323,EpsilonGreedy
16900,3,3.5140,67488.4816,111.5184,EpsilonGreedy
16901,3,4.7017,67493.1833,110.8167,EpsilonGreedy
16902,3,5.6174,67498.8007,109.1993,EpsilonGreedy
16903,3,4.5409,67503.3417,108.6583,EpsilonGreedy
16904,3,2.0953,67505.4369,110.5631,EpsilonGreedy
16905,3,3.1751,67508.6120,111.3880,EpsilonGreedy
16906,3,4.3008,67512.9128,111.0872,EpsilonGreedy
16907,3,3.2854,67516.1981,111.8019,EpsilonGreedy
16908,3,2.9100,67519.1081,112.8919,EpsilonGreedy
16909,3,2.6290,67521.7371,114.2629,EpsilonGreedy
16910,3,4.4986,67526.2358,113.7642,EpsilonGreedy
16911,3,5.3494,67531.5852,112.4148,EpsilonGreedy
16912,3,4.8225,67536.4077,111.5923,EpsilonGreedy
16913,3,3.9290,67540.3367,111.6633,EpsilonGreedy
16914,3,3.0322,67543.3689,112.6311,EpsilonGreedy
16915,3,2.3297,67545.6986,114.3014,EpsilonGreedy
16916,3,4.8662,67550.5648,113.4352,EpsilonGreedy
16917,3,4.8119,67555.3767,112.6233,EpsilonGreedy
16918,3,3.7041,67559.0809,112.9191,EpsilonGreedy
16919,3,4.0453,67563.1262,112.8738,EpsilonGreedy
16920,3,5.2363,67568.3624,111.6376,EpsilonGreedy
16921,3,3.0883,67571.4507,112.5493,EpsilonGreedy
16922,3,4.6251,67576.0757,111.9243,EpsilonGreedy
16923,3,3.7826,67579.8583,112.1417,EpsilonGreedy
16924,3,3.7137,67583.5720,112.4280,EpsilonGreedy
16925,3,4.1161,67587.6882,112.3118,EpsilonGreedy
16926,3,3.0493,67590.7375,113.2625,EpsilonGreedy
16927,3,4.5448,67595.2823,112.7177,EpsilonGreedy
16928,3,3.7009,67598.9832,113.0168,EpsilonGreedy
16929,3,3.1054,67602.0886,113.9114,EpsilonGreedy
16930,3,6.3353,67608.4239,111.5761,EpsilonGreedy
16931,3,3.0367,67611.4606,112.5394,EpsilonGreedy
16932,3,4.7711,67616.2317,111.7683,EpsilonGreedy
16933,3,4.3546,67620.5863,111.4137,EpsilonGreedy
16934,3,3.8743,67624.4605,111.5395,EpsilonGreedy
16935,3,5.7813,67630.2418,109.7582,EpsilonGreedy
16936,3,3.6977,67633.9395,110.0605,EpsilonGreedy
16937,3,4.5734,67638.5129,109.4871,EpsilonGreedy
16938,3,4.8939,67643.4068,108.5932,EpsilonGreedy
16939,3,5.1807,67648.5875,107.4125,EpsilonGreedy
16940,3,3.5295,67652.1170,107.8830,EpsilonGreedy
16941,3,3.6204,67655.7374,108.2626,EpsilonGreedy
16942,3,4.0416,67659.7790,108.2210,EpsilonGreedy
16943,3,4.9943,67664.7733,107.2267,EpsilonGreedy
16944,3,3.4573,67668.2306,107.7694,EpsilonGreedy
16945,3,4.6931,67672.9237,107.0763,EpsilonGreedy
16946,3,5.2279,67678.1516,105.8484,EpsilonGreedy
16947,3,3.3193,67681.4709,106.5291,EpsilonGreedy
16948,3,3.4914,67684.9623,107.0377,EpsilonGreedy
16949,3,3.1068,67688.0691,107.9309,EpsilonGreedy
16950,3,3.6749,67691.7440,108.2560,EpsilonGreedy
16951,3,4.5780,67696.3220,107.6780,EpsilonGreedy
16952,3,4.3050,67700.6270,107.3730,EpsilonGreedy
16953,3,4.4780,67705.1050,106.8950,EpsilonGreedy
16954,3,4.3664,67709.4714,106.5286,EpsilonGreedy
16955,3,4.1260,67713.5975,106.4025,EpsilonGreedy
16956,3,5.0658,67718.6633,105.3367,EpsilonGreedy
16957,3,4.4690,67723.1323,104.8677,EpsilonGreedy
16958,3,3.0353,67726.1675,105.8325,EpsilonGreedy
16959,3,1.9772,67728.1448,107.8552,EpsilonGreedy
16960,3,4.5938,67732.7386,107.2614,EpsilonGreedy
16961,3,5.0439,67737.7825,106.2175,EpsilonGreedy
16962,3,2.9510,67740.7335,107.2665,EpsilonGreedy
16963,3,4.7098,67745.4433,106.5567,EpsilonGreedy
16964,3,4.4144,67749.8576,106.1424,EpsilonGreedy
16965,3,3.5250,67753.3826,106.6174,EpsilonGreedy
16966,3,3.0123,67756.3950,107.6050,EpsilonGreedy
16967,3,3.7641,67760.1591,107.8409,EpsilonGreedy
16968,3,2.3603,67762.5194,109.4806,EpsilonGreedy
16969,3,3.5292,67766.0487,109.9513,EpsilonGreedy
16970,3,3.6453,67769.6940,110.3060,EpsilonGreedy
16971,3,5.7292,67775.4232,108.5768,EpsilonGreedy
16972,3,4.9510,67780.3742,107.6258,EpsilonGreedy
16973,3,2.8405,67783.2147,108.7853,EpsilonGreedy
16974,3,2.6330,67785.8477,110.1523,EpsilonGreedy
16975,3,5.5584,67791.4061,108.5939,EpsilonGreedy
16976,3,4.5559,67795.9619,108.0381,EpsilonGreedy
16977,3,3.4868,67799.4487,108.5513,EpsilonGreedy
16978,3,3.7156,67803.1643,108.8357,EpsilonGreedy
16979,3,2.9741,67806.1384,109.8616,EpsilonGreedy
16980,3,4.0601,67810.1985,109.8015,EpsilonGreedy
16981,3,2.8292,67813.0277,110.9723,EpsilonGreedy
16982,3,2.5946,67815.6223,112.3777,EpsilonGreedy
16983,3,2.7462,67818.3685,113.6315,EpsilonGreedy
16984,3,4.0668,67822.4353,113.5647,EpsilonGreedy
16985,3,5.1817,67827.6171,112.3829,EpsilonGreedy
16986,3,4.7899,67832.4070,111.5930,EpsilonGreedy
16987,3,3.3055,67835.7125,112.2875,EpsilonGreedy
16988,3,3.4369,67839.1494,112.8506,EpsilonGreedy
16989,3,3.9592,67843.1086,112.8914,EpsilonGreedy
16990,3,4.3363,67847.4449,112.5551,EpsilonGreedy
16991,3,6.3219,67853.7667,110.2333,EpsilonGreedy
16992,3,3.4515,67857.2182,110.7818,EpsilonGreedy
16993,3,2.7589,67859.9771,112.0229,EpsilonGreedy
16994,3,5.4104,67865.3875,110.6125,EpsilonGreedy
16995,3,2.7995,67868.1870,111.8130,EpsilonGreedy
16996,3,2.4727,67870.6597,113.3403,EpsilonGreedy
16997,3,3.4983,67874.1580,113.8420,EpsilonGreedy
16998,3,5.4892,67879.6472,112.3528,EpsilonGreedy
16999,3,2.9515,67882.5987,113.4013,EpsilonGreedy
17000,3,2.8137,67885.4124,114.5876,EpsilonGreedy
17001,3,3.7621,67889.1745,114.8255,EpsilonGreedy
17002,3,3.0553,67892.2299,115.7701,EpsilonGreedy
17003,3,4.3359,67896.5658,115.4342,EpsilonGreedy
17004,3,5.9410,67902.5068,113.4932,EpsilonGreedy
17005,3,2.7248,67905.2316,114.7684,EpsilonGreedy
17006,3,4.6078,67909.8394,114.1606,EpsilonGreedy
17007,3,5.2752,67915.1147,112.8853,EpsilonGreedy
17008,3,2.6539,67917.7686,114.2314,EpsilonGreedy
17009,3,3.8861,67921.6547,114.3453,EpsilonGreedy
17010,3,3.5359,67925.1905,114.8095,EpsilonGreedy
17011,3,4.2942,67929.4847,114.5153,EpsilonGreedy
17012,3,2.7045,67932.1892,115.8108,EpsilonGreedy
17013,3,2.6309,67934.8201,117.1799,EpsilonGreedy
17014,3,4.6603,67939.4805,116.5195,EpsilonGreedy
17015,3,3.1461,67942.6266,117.3734,EpsilonGreedy
17016,3,4.7443,67947.3709,116.6291,EpsilonGreedy
17017,3,4.4779,67951.8488,116.1512,EpsilonGreedy
17018,3,4.1739,67956.0227,115.9773,EpsilonGreedy
17019,3,6.1337,67962.1564,113.8436,EpsilonGreedy
17020,3,4.1013,67966.2577,113.7423,EpsilonGreedy
17021,3,4.7444,67971.0021,112.9979,EpsilonGreedy
17022,3,3.3710,67974.3731,113.6269,EpsilonGreedy
17023,3,5.5612,67979.9343,112.0657,EpsilonGreedy
17024,3,3.6835,67983.6178,112.3822,EpsilonGreedy
17025,3,2.7833,67986.4011,113.5989,EpsilonGreedy
17026,3,3.9505,67990.3516,113.6484,EpsilonGreedy
17027,3,5.4054,67995.7569,112.2431,EpsilonGreedy
17028,3,4.0997,67999.8567,112.1433,EpsilonGreedy
17029,3,4.8990,68004.7556,111.2444,EpsilonGreedy
17030,3,5.0722,68009.8278,110.1722,EpsilonGreedy
17031,3,2.6919,68012.5197,111.4803,EpsilonGreedy
17032,3,2.7521,68015.2717,112.7283,EpsilonGreedy
17033,3,2.0341,68017.3058,114.6942,EpsilonGreedy
17034,3,3.4871,68020.7929,115.2071,EpsilonGreedy
17035,3,3.3542,68024.1471,115.8529,EpsilonGreedy
17036,3,2.7475,68026.8947,117.1053,EpsilonGreedy
17037,3,2.8636,68029.7583,118.2417,EpsilonGreedy
17038,3,5.3815,68035.1398,116.8602,EpsilonGreedy
17039,3,4.3052,68039.4450,116.5550,EpsilonGreedy
17040,3,3.4797,68042.9247,117.0753,EpsilonGreedy
17041,3,2.8709,68045.7956,118.2044,EpsilonGreedy
17042,3,5.1785,68050.9741,117.0259,EpsilonGreedy
17043,3,3.5010,68054.4751,117.5249,EpsilonGreedy
17044,3,3.5459,68058.0210,117.9790,EpsilonGreedy
17045,3,4.8481,68062.8691,117.1309,EpsilonGreedy
17046,3,3.2001,68066.0692,117.9308,EpsilonGreedy
17047,3,2.7599,68068.8291,119.1709,EpsilonGreedy
17048,3,3.6758,68072.5049,119.4951,EpsilonGreedy
17049,3,4.8515,68077.3564,118.6436,EpsilonGreedy
17050,3,4.2689,68081.6253,118.3747,EpsilonGreedy
17051,3,2.4930,68084.1182,119.8818,EpsilonGreedy
17052,3,4.2848,68088.4030,119.5970,EpsilonGreedy
17053,3,4.6083,68093.0113,118.9887,EpsilonGreedy
17054,3,2.2539,68095.2652,120.7348,EpsilonGreedy
17055,3,5.8964,68101.1616,118.8384,EpsilonGreedy
17056,3,3.9623,68105.1239,118.8761,EpsilonGreedy
17057,3,4.4871,68109.6109,118.3891,EpsilonGreedy
17058,3,4.4460,68114.0569,117.9431,EpsilonGreedy
17059,3,4.6179,68118.6748,117.3252,EpsilonGreedy
17060,3,3.9058,68122.5806,117.4194,EpsilonGreedy
17061,3,4.9830,68127.5636,116.4364,EpsilonGreedy
17062,3,4.3652,68131.9288,116.0712,EpsilonGreedy
17063,3,3.9238,68135.8526,116.1474,EpsilonGreedy
17064,3,5.9024,68141.7550,114.2450,EpsilonGreedy
17065,3,4.1292,68145.8843,114.1157,EpsilonGreedy
17066,3,4.5810,68150.4652,113.5348,EpsilonGreedy
17067,3,4.8256,68155.2908,112.7092,EpsilonGreedy
17068,3,5.6710,68160.9619,111.0381,EpsilonGreedy
17069,3,3.7625,68164.7244,111.2756,EpsilonGreedy
17070,3,4.2673,68168.9917,111.0083,EpsilonGreedy
17071,3,5.0491,68174.0408,109.9592,EpsilonGreedy
17072,3,3.3802,68177.4209,110.5791,EpsilonGreedy
17073,3,3.4966,68180.9175,111.0825,EpsilonGreedy
17074,3,4.9397,68185.8572,110.1428,EpsilonGreedy
17075,3,3.5129,68189.3701,110.6299,EpsilonGreedy
17076,3,5.4748,68194.8449,109.1551,EpsilonGreedy
17077,3,3.8750,68198.7199,109.2801,EpsilonGreedy
17078,3,2.4034,68201.1233,110.8767,EpsilonGreedy
17079,3,1.8386,68202.9619,113.0381,EpsilonGreedy
17080,3,3.0458,68206.0077,113.9923,EpsilonGreedy
17081,3,4.3485,68210.3562,113.6438,EpsilonGreedy
17082,3,3.1789,68213.5351,114.4649,EpsilonGreedy
17083,3,5.6716,68219.2067,112.7933,EpsilonGreedy
17084,3,4.0614,68223.2681,112.7319,EpsilonGreedy
17085,3,5.5061,68228.7742,111.2258,EpsilonGreedy
17086,3,3.6063,68232.3806,111.6194,EpsilonGreedy
17087,3,4.7362,68237.1168,110.8832,EpsilonGreedy
17088,3,4.2762,68241.3930,110.6070,EpsilonGreedy
17089,3,3.1910,68244.5840,111.4160,EpsilonGreedy
17090,3,4.1698,68248.7538,111.2462,EpsilonGreedy
17091,3,5.0938,68253.8476,110.1524,EpsilonGreedy
17092,3,3.3838,68257.2314,110.7686,EpsilonGreedy
17093,3,4.0888,68261.3203,110.6797,EpsilonGreedy
17094,3,2.8037,68264.1240,111.8760,EpsilonGreedy
17095,3,6.3682,68270.4922,109.5078,EpsilonGreedy
17096,3,4.1853,68274.6775,109.3225,EpsilonGreedy
17097,3,2.9741,68277.6515,110.3485,EpsilonGreedy
17098,3,3.9738,68281.6253,110.3747,EpsilonGreedy
17099,3,4.9687,68286.5940,109.4060,EpsilonGreedy
17100,3,3.9745,68290.5686,109.4314,EpsilonGreedy
17101,3,3.7543,68294.3229,109.6771,EpsilonGreedy
17102,3,2.9980,68297.3209,110.6791,EpsilonGreedy
17103,3,4.5345,68301.8554,110.1446,EpsilonGreedy
17104,3,4.0173,68305.8727,110.1273,EpsilonGreedy
17105,3,4.6652,68310.5379,109.4621,EpsilonGreedy
17106,3,4.6433,68315.1812,108.8188,EpsilonGreedy
17107,3,3.4043,68318.5855,109.4145,EpsilonGreedy
17108,3,2.8496,68321.4351,110.5649,EpsilonGreedy
17109,3,2.7531,68324.1881,111.8119,EpsilonGreedy
17110,3,5.0343,68329.2225,110.7775,EpsilonGreedy
17111,3,4.1801,68333.4026,110.5974,EpsilonGreedy
17112,3,2.4467,68335.8493,112.1507,EpsilonGreedy
17113,3,4.5502,68340.3995,111.6005,EpsilonGreedy
17114,3,3.5353,68343.9348,112.0652,EpsilonGreedy
17115,3,3.2913,68347.2261,112.7739,EpsilonGreedy
17116,3,3.3886,68350.6147,113.3853,EpsilonGreedy
17117,3,3.8131,68354.4278,113.5722,EpsilonGreedy
17118,3,3.3309,68357.7586,114.2414,EpsilonGreedy
17119,3,4.2263,68361.9849,114.0151,EpsilonGreedy
17120,3,4.3123,68366.2971,113.7029,EpsilonGreedy
17121,3,4.3701,68370.6672,113.3328,EpsilonGreedy
17122,3,3.3688,68374.0361,113.9639,EpsilonGreedy
17123,3,2.8548,68376.8909,115.1091,EpsilonGreedy
17124,3,4.3220,68381.2129,114.7871,EpsilonGreedy
17125,3,3.9428,68385.1557,114.8443,EpsilonGreedy
17126,3,4.0338,68389.1895,114.8105,EpsilonGreedy
17127,3,2.6809,68391.8704,116.1296,EpsilonGreedy
17128,3,3.3395,68395.2099,116.7901,EpsilonGreedy
17129,3,2.8906,68398.1005,117.8995,EpsilonGreedy
17130,3,3.2793,68401.3798,118.6202,EpsilonGreedy
17131,3,2.7006,68404.0804,119.9196,EpsilonGreedy
17132,3,4.4611,68408.5415,119.4585,EpsilonGreedy
17133,3,5.1454,68413.6870,118.3130,EpsilonGreedy
17134,3,4.1722,68417.8592,118.1408,EpsilonGreedy
17135,3,4.8761,68422.7353,117.2647,EpsilonGreedy
17136,3,4.0228,68426.7581,117.2419,EpsilonGreedy
17137,3,3.2040,68429.9621,118.0379,EpsilonGreedy
17138,3,2.7966,68432.7587,119.2413,EpsilonGreedy
17139,3,3.3820,68436.1407,119.8593,EpsilonGreedy
17140,3,3.7398,68439.8805,120.1195,EpsilonGreedy
17141,3,2.0842,68441.9647,122.0353,EpsilonGreedy
17142,3,4.6256,68446.5903,121.4097,EpsilonGreedy
17143,3,2.8187,68449.4090,122.5910,EpsilonGreedy
17144,3,5.8496,68455.2586,120.7414,EpsilonGreedy
17145,3,3.5575,68458.8161,121.1839,EpsilonGreedy
17146,3,3.3521,68462.1682,121.8318,EpsilonGreedy
17147,3,6.0798,68468.2481,119.7519,EpsilonGreedy
17148,3,5.8305,68474.0785,117.9215,EpsilonGreedy
17149,3,3.6092,68477.6878,118.3122,EpsilonGreedy
17150,3,4.5863,68482.2741,117.7259,EpsilonGreedy
17151,3,3.7676,68486.0417,117.9583,EpsilonGreedy
17152,3,4.0200,68490.0617,117.9383,EpsilonGreedy
17153,3,3.6878,68493.7495,118.2505,EpsilonGreedy
17154,3,4.6134,68498.3628,117.6372,EpsilonGreedy
17155,3,4.0111,68502.3739,117.6261,EpsilonGreedy
17156,3,3.8975,68506.2714,117.7286,EpsilonGreedy
17157,3,2.9311,68509.2025,118.7975,EpsilonGreedy
17158,3,3.0367,68512.2392,119.7608,EpsilonGreedy
17159,3,2.7432,68514.9824,121.0176,EpsilonGreedy
17160,3,3.7546,68518.7370,121.2630,EpsilonGreedy
17161,3,3.9138,68522.6508,121.3492,EpsilonGreedy
17162,3,5.3857,68528.0365,119.9635,EpsilonGreedy
17163,3,3.8207,68531.8572,120.1428,EpsilonGreedy
17164,3,3.2933,68535.1505,120.8495,EpsilonGreedy
17165,3,3.6850,68538.8355,121.1645,EpsilonGreedy
17166,3,4.4714,68543.3069,120.6931,EpsilonGreedy
17167,3,4.4842,68547.7911,120.2089,EpsilonGreedy
17168,3,4.0868,68551.8779,120.1221,EpsilonGreedy
17169,3,5.6908,68557.5687,118.4313,EpsilonGreedy
17170,3,4.5910,68562.1596,117.8404,EpsilonGreedy
17171,3,3.9835,68566.1432,117.8568,EpsilonGreedy
17172,3,3.1615,68569.3047,118.6953,EpsilonGreedy
17173,3,6.2130,68575.5177,116.4823,EpsilonGreedy
17174,3,4.9031,68580.4209,115.5791,EpsilonGreedy
17175,3,3.7729,68584.1938,115.8062,EpsilonGreedy
17176,3,4.0543,68588.2481,115.7519,EpsilonGreedy
17177,3,3.2201,68591.4682,116.5318,EpsilonGreedy
17178,3,4.4165,68595.8846,116.1154,EpsilonGreedy
