Trial,Bandit,Reward,Cumulative_Reward,Cumulative_Regret,Algorithm
11341,3,5.9361,45193.4252,170.5748,ThompsonSampling
11342,3,3.6464,45197.0716,170.9284,ThompsonSampling
11343,3,4.1043,45201.1759,170.8241,ThompsonSampling
11344,3,3.4881,45204.6639,171.3361,ThompsonSampling
11345,3,4.8323,45209.4963,170.5037,ThompsonSampling
11346,3,5.3278,45214.8240,169.1760,ThompsonSampling
11347,3,6.1640,45220.9881,167.0119,ThompsonSampling
11348,3,3.4626,45224.4507,167.5493,ThompsonSampling
11349,3,3.2589,45227.7096,168.2904,ThompsonSampling
11350,3,1.3909,45229.1006,170.8994,ThompsonSampling
11351,3,5.4165,45234.5171,169.4829,ThompsonSampling
11352,3,5.9455,45240.4626,167.5374,ThompsonSampling
11353,3,4.3951,45244.8578,167.1422,ThompsonSampling
11354,3,4.4984,45249.3562,166.6438,ThompsonSampling
11355,3,3.8771,45253.2333,166.7667,ThompsonSampling
11356,3,2.3126,45255.5459,168.4541,ThompsonSampling
11357,3,2.6790,45258.2249,169.7751,ThompsonSampling
11358,3,7.2729,45265.4977,166.5023,ThompsonSampling
11359,3,2.5012,45267.9989,168.0011,ThompsonSampling
11360,3,4.7239,45272.7228,167.2772,ThompsonSampling
11361,3,2.5394,45275.2622,168.7378,ThompsonSampling
11362,3,1.6811,45276.9432,171.0568,ThompsonSampling
11363,3,1.9404,45278.8837,173.1163,ThompsonSampling
11364,3,4.6649,45283.5486,172.4514,ThompsonSampling
11365,3,3.1453,45286.6939,173.3061,ThompsonSampling
11366,3,4.7944,45291.4883,172.5117,ThompsonSampling
11367,3,3.8943,45295.3826,172.6174,ThompsonSampling
11368,3,4.6209,45300.0035,171.9965,ThompsonSampling
11369,3,2.3866,45302.3901,173.6099,ThompsonSampling
11370,3,4.6552,45307.0453,172.9547,ThompsonSampling
11371,3,4.2456,45311.2909,172.7091,ThompsonSampling
11372,3,4.2893,45315.5802,172.4198,ThompsonSampling
11373,3,3.0592,45318.6394,173.3606,ThompsonSampling
11374,3,3.8318,45322.4713,173.5287,ThompsonSampling
11375,3,3.4245,45325.8958,174.1042,ThompsonSampling
11376,3,3.8653,45329.7611,174.2389,ThompsonSampling
11377,3,2.4778,45332.2389,175.7611,ThompsonSampling
11378,3,4.9076,45337.1465,174.8535,ThompsonSampling
11379,3,2.5469,45339.6934,176.3066,ThompsonSampling
11380,3,5.4539,45345.1472,174.8528,ThompsonSampling
11381,3,3.7377,45348.8850,175.1150,ThompsonSampling
11382,3,3.4866,45352.3716,175.6284,ThompsonSampling
11383,3,5.2618,45357.6334,174.3666,ThompsonSampling
11384,3,3.3549,45360.9884,175.0116,ThompsonSampling
11385,3,5.4484,45366.4368,173.5632,ThompsonSampling
11386,3,3.1199,45369.5567,174.4433,ThompsonSampling
11387,3,4.1111,45373.6678,174.3322,ThompsonSampling
11388,3,5.4756,45379.1434,172.8566,ThompsonSampling
11389,3,3.2943,45382.4378,173.5622,ThompsonSampling
11390,3,5.6606,45388.0984,171.9016,ThompsonSampling
11391,3,4.7069,45392.8053,171.1947,ThompsonSampling
11392,3,1.8354,45394.6407,173.3593,ThompsonSampling
11393,3,4.3978,45399.0385,172.9615,ThompsonSampling
11394,3,6.6890,45405.7275,170.2725,ThompsonSampling
11395,3,5.8833,45411.6108,168.3892,ThompsonSampling
11396,3,3.1081,45414.7190,169.2810,ThompsonSampling
11397,3,3.7403,45418.4593,169.5407,ThompsonSampling
11398,3,4.8409,45423.3001,168.6999,ThompsonSampling
11399,3,2.4706,45425.7708,170.2292,ThompsonSampling
11400,3,4.1260,45429.8967,170.1033,ThompsonSampling
11401,3,3.2159,45433.1126,170.8874,ThompsonSampling
11402,3,3.5366,45436.6492,171.3508,ThompsonSampling
11403,3,4.3141,45440.9633,171.0367,ThompsonSampling
11404,3,4.8039,45445.7672,170.2328,ThompsonSampling
11405,3,3.2443,45449.0115,170.9885,ThompsonSampling
11406,3,3.8930,45452.9045,171.0955,ThompsonSampling
11407,3,5.2523,45458.1568,169.8432,ThompsonSampling
11408,3,3.6774,45461.8342,170.1658,ThompsonSampling
11409,3,2.6218,45464.4560,171.5440,ThompsonSampling
11410,3,2.2523,45466.7083,173.2917,ThompsonSampling
11411,3,3.4857,45470.1940,173.8060,ThompsonSampling
11412,3,3.9418,45474.1358,173.8642,ThompsonSampling
11413,3,4.2576,45478.3935,173.6065,ThompsonSampling
11414,3,3.8462,45482.2397,173.7603,ThompsonSampling
11415,3,5.7178,45487.9575,172.0425,ThompsonSampling
11416,3,5.2280,45493.1855,170.8145,ThompsonSampling
11417,3,4.9146,45498.1001,169.8999,ThompsonSampling
11418,3,3.2733,45501.3734,170.6266,ThompsonSampling
11419,3,4.1244,45505.4978,170.5022,ThompsonSampling
11420,3,3.7850,45509.2827,170.7173,ThompsonSampling
11421,3,2.0270,45511.3097,172.6903,ThompsonSampling
11422,3,5.0162,45516.3259,171.6741,ThompsonSampling
11423,3,3.8742,45520.2001,171.7999,ThompsonSampling
11424,3,3.7164,45523.9165,172.0835,ThompsonSampling
11425,3,3.7081,45527.6246,172.3754,ThompsonSampling
11426,3,3.7341,45531.3586,172.6414,ThompsonSampling
11427,3,2.8501,45534.2087,173.7913,ThompsonSampling
11428,3,3.6737,45537.8824,174.1176,ThompsonSampling
11429,3,3.5082,45541.3906,174.6094,ThompsonSampling
11430,3,5.6446,45547.0352,172.9648,ThompsonSampling
11431,3,3.4879,45550.5231,173.4769,ThompsonSampling
11432,3,4.5899,45555.1129,172.8871,ThompsonSampling
11433,3,4.4680,45559.5809,172.4191,ThompsonSampling
11434,3,4.2346,45563.8155,172.1845,ThompsonSampling
11435,3,2.4136,45566.2290,173.7710,ThompsonSampling
11436,3,3.9677,45570.1967,173.8033,ThompsonSampling
11437,3,3.5747,45573.7714,174.2286,ThompsonSampling
11438,3,3.7116,45577.4830,174.5170,ThompsonSampling
11439,3,2.9580,45580.4410,175.5590,ThompsonSampling
11440,3,3.2350,45583.6760,176.3240,ThompsonSampling
11441,3,4.7773,45588.4532,175.5468,ThompsonSampling
11442,3,4.1708,45592.6241,175.3759,ThompsonSampling
11443,3,5.0828,45597.7069,174.2931,ThompsonSampling
11444,3,4.4640,45602.1709,173.8291,ThompsonSampling
11445,3,3.7149,45605.8858,174.1142,ThompsonSampling
11446,3,4.7741,45610.6600,173.3400,ThompsonSampling
11447,3,3.9533,45614.6133,173.3867,ThompsonSampling
11448,3,2.3763,45616.9895,175.0105,ThompsonSampling
11449,3,5.4904,45622.4799,173.5201,ThompsonSampling
11450,3,5.5463,45628.0262,171.9738,ThompsonSampling
11451,3,3.8591,45631.8853,172.1147,ThompsonSampling
11452,3,2.9852,45634.8705,173.1295,ThompsonSampling
11453,3,3.6931,45638.5636,173.4364,ThompsonSampling
11454,3,3.8265,45642.3902,173.6098,ThompsonSampling
11455,3,3.8618,45646.2520,173.7480,ThompsonSampling
11456,3,2.5874,45648.8393,175.1607,ThompsonSampling
11457,3,4.5740,45653.4133,174.5867,ThompsonSampling
11458,3,7.1343,45660.5476,171.4524,ThompsonSampling
11459,3,5.0032,45665.5508,170.4492,ThompsonSampling
11460,3,3.7419,45669.2927,170.7073,ThompsonSampling
11461,3,4.0381,45673.3309,170.6691,ThompsonSampling
11462,3,4.6126,45677.9434,170.0566,ThompsonSampling
11463,3,3.8679,45681.8113,170.1887,ThompsonSampling
11464,3,4.5694,45686.3807,169.6193,ThompsonSampling
11465,3,5.7083,45692.0890,167.9110,ThompsonSampling
11466,3,4.1242,45696.2132,167.7868,ThompsonSampling
11467,3,5.7975,45702.0107,165.9893,ThompsonSampling
11468,3,3.0612,45705.0719,166.9281,ThompsonSampling
11469,3,5.1293,45710.2012,165.7988,ThompsonSampling
11470,3,3.4511,45713.6523,166.3477,ThompsonSampling
11471,3,2.5382,45716.1905,167.8095,ThompsonSampling
11472,3,1.8512,45718.0417,169.9583,ThompsonSampling
11473,3,4.9664,45723.0081,168.9919,ThompsonSampling
11474,3,4.8905,45727.8986,168.1014,ThompsonSampling
11475,3,3.8872,45731.7858,168.2142,ThompsonSampling
11476,3,2.5738,45734.3596,169.6404,ThompsonSampling
11477,3,4.8530,45739.2126,168.7874,ThompsonSampling
11478,3,3.6380,45742.8506,169.1494,ThompsonSampling
11479,3,3.6757,45746.5262,169.4738,ThompsonSampling
11480,3,3.6961,45750.2224,169.7776,ThompsonSampling
11481,3,4.9528,45755.1751,168.8249,ThompsonSampling
11482,3,3.3166,45758.4917,169.5083,ThompsonSampling
11483,3,6.3667,45764.8584,167.1416,ThompsonSampling
11484,3,4.2560,45769.1144,166.8856,ThompsonSampling
11485,3,3.8332,45772.9476,167.0524,ThompsonSampling
11486,3,4.1710,45777.1186,166.8814,ThompsonSampling
11487,3,4.3846,45781.5032,166.4968,ThompsonSampling
11488,3,4.9788,45786.4820,165.5180,ThompsonSampling
11489,3,4.4866,45790.9686,165.0314,ThompsonSampling
11490,3,2.4797,45793.4483,166.5517,ThompsonSampling
11491,3,2.5644,45796.0128,167.9872,ThompsonSampling
11492,3,4.0720,45800.0848,167.9152,ThompsonSampling
11493,3,5.4756,45805.5604,166.4396,ThompsonSampling
11494,3,6.1042,45811.6645,164.3355,ThompsonSampling
11495,3,2.5444,45814.2089,165.7911,ThompsonSampling
11496,3,3.6703,45817.8792,166.1208,ThompsonSampling
11497,3,5.2317,45823.1109,164.8891,ThompsonSampling
11498,3,2.8580,45825.9689,166.0311,ThompsonSampling
11499,3,4.3508,45830.3197,165.6803,ThompsonSampling
11500,3,5.2614,45835.5812,164.4188,ThompsonSampling
11501,3,6.4052,45841.9864,162.0136,ThompsonSampling
11502,3,4.7165,45846.7029,161.2971,ThompsonSampling
11503,3,3.9947,45850.6976,161.3024,ThompsonSampling
11504,3,3.0214,45853.7190,162.2810,ThompsonSampling
11505,3,1.6724,45855.3914,164.6086,ThompsonSampling
11506,3,4.8012,45860.1926,163.8074,ThompsonSampling
11507,3,4.7481,45864.9407,163.0593,ThompsonSampling
11508,3,4.8155,45869.7562,162.2438,ThompsonSampling
11509,3,4.4248,45874.1810,161.8190,ThompsonSampling
11510,3,3.1740,45877.3549,162.6451,ThompsonSampling
11511,3,5.4254,45882.7804,161.2196,ThompsonSampling
11512,3,2.7318,45885.5122,162.4878,ThompsonSampling
11513,3,4.9319,45890.4440,161.5560,ThompsonSampling
11514,3,3.2688,45893.7128,162.2872,ThompsonSampling
11515,3,2.0682,45895.7810,164.2190,ThompsonSampling
11516,3,3.4603,45899.2413,164.7587,ThompsonSampling
11517,3,4.7352,45903.9765,164.0235,ThompsonSampling
11518,3,4.3816,45908.3581,163.6419,ThompsonSampling
11519,3,4.1959,45912.5540,163.4460,ThompsonSampling
11520,3,3.1727,45915.7267,164.2733,ThompsonSampling
11521,3,3.2931,45919.0198,164.9802,ThompsonSampling
11522,3,3.5321,45922.5519,165.4481,ThompsonSampling
11523,3,1.4747,45924.0266,167.9734,ThompsonSampling
11524,3,5.2536,45929.2802,166.7198,ThompsonSampling
11525,3,2.7819,45932.0621,167.9379,ThompsonSampling
11526,3,3.4194,45935.4815,168.5185,ThompsonSampling
11527,3,3.7643,45939.2459,168.7541,ThompsonSampling
11528,3,2.7500,45941.9959,170.0041,ThompsonSampling
11529,3,2.3526,45944.3485,171.6515,ThompsonSampling
11530,3,4.5907,45948.9392,171.0608,ThompsonSampling
11531,3,4.9945,45953.9338,170.0662,ThompsonSampling
11532,3,4.7278,45958.6616,169.3384,ThompsonSampling
11533,3,3.1120,45961.7735,170.2265,ThompsonSampling
11534,3,4.3113,45966.0849,169.9151,ThompsonSampling
11535,3,2.5533,45968.6382,171.3618,ThompsonSampling
11536,3,5.1553,45973.7935,170.2065,ThompsonSampling
11537,3,3.2728,45977.0663,170.9337,ThompsonSampling
11538,3,2.9608,45980.0272,171.9728,ThompsonSampling
11539,3,4.1754,45984.2025,171.7975,ThompsonSampling
11540,3,4.9135,45989.1160,170.8840,ThompsonSampling
11541,3,3.3482,45992.4642,171.5358,ThompsonSampling
11542,3,3.7864,45996.2506,171.7494,ThompsonSampling
11543,3,3.2545,45999.5051,172.4949,ThompsonSampling
11544,3,4.7739,46004.2789,171.7211,ThompsonSampling
11545,3,4.5536,46008.8325,171.1675,ThompsonSampling
11546,3,4.4991,46013.3316,170.6684,ThompsonSampling
11547,3,3.6145,46016.9462,171.0538,ThompsonSampling
11548,3,3.7032,46020.6494,171.3506,ThompsonSampling
11549,3,2.2400,46022.8895,173.1105,ThompsonSampling
11550,3,3.4636,46026.3530,173.6470,ThompsonSampling
11551,3,3.8637,46030.2167,173.7833,ThompsonSampling
11552,3,4.7801,46034.9968,173.0032,ThompsonSampling
11553,3,3.1871,46038.1838,173.8162,ThompsonSampling
11554,3,4.1666,46042.3505,173.6495,ThompsonSampling
11555,3,2.5623,46044.9128,175.0872,ThompsonSampling
11556,3,5.7579,46050.6707,173.3293,ThompsonSampling
11557,3,3.0606,46053.7313,174.2687,ThompsonSampling
11558,3,3.8657,46057.5970,174.4030,ThompsonSampling
11559,3,4.7763,46062.3733,173.6267,ThompsonSampling
11560,3,2.6736,46065.0469,174.9531,ThompsonSampling
11561,3,2.5565,46067.6035,176.3965,ThompsonSampling
11562,3,5.1408,46072.7443,175.2557,ThompsonSampling
11563,3,5.3663,46078.1106,173.8894,ThompsonSampling
11564,3,4.9361,46083.0467,172.9533,ThompsonSampling
11565,3,4.8884,46087.9351,172.0649,ThompsonSampling
11566,3,5.1379,46093.0730,170.9270,ThompsonSampling
11567,3,4.4894,46097.5625,170.4375,ThompsonSampling
11568,3,2.9697,46100.5322,171.4678,ThompsonSampling
11569,3,2.0347,46102.5668,173.4332,ThompsonSampling
11570,3,4.2978,46106.8646,173.1354,ThompsonSampling
11571,3,5.5453,46112.4099,171.5901,ThompsonSampling
11572,3,4.4376,46116.8475,171.1525,ThompsonSampling
11573,3,5.2260,46122.0734,169.9266,ThompsonSampling
11574,3,3.9136,46125.9870,170.0130,ThompsonSampling
11575,3,2.6659,46128.6529,171.3471,ThompsonSampling
11576,3,2.1623,46130.8152,173.1848,ThompsonSampling
11577,3,3.8309,46134.6461,173.3539,ThompsonSampling
11578,3,4.3987,46139.0448,172.9552,ThompsonSampling
11579,3,4.8791,46143.9239,172.0761,ThompsonSampling
11580,3,4.0694,46147.9934,172.0066,ThompsonSampling
11581,3,6.5012,46154.4946,169.5054,ThompsonSampling
11582,3,4.2932,46158.7878,169.2122,ThompsonSampling
11583,3,5.0288,46163.8165,168.1835,ThompsonSampling
11584,3,4.6868,46168.5033,167.4967,ThompsonSampling
11585,3,4.7090,46173.2123,166.7877,ThompsonSampling
11586,3,4.3522,46177.5645,166.4355,ThompsonSampling
11587,3,3.8390,46181.4034,166.5966,ThompsonSampling
11588,3,4.0708,46185.4742,166.5258,ThompsonSampling
11589,3,4.1599,46189.6341,166.3659,ThompsonSampling
11590,3,3.4099,46193.0440,166.9560,ThompsonSampling
11591,3,2.9957,46196.0397,167.9603,ThompsonSampling
11592,3,2.9479,46198.9877,169.0123,ThompsonSampling
11593,3,4.7216,46203.7092,168.2908,ThompsonSampling
11594,3,4.7566,46208.4658,167.5342,ThompsonSampling
11595,3,3.8820,46212.3479,167.6521,ThompsonSampling
11596,3,5.0079,46217.3558,166.6442,ThompsonSampling
11597,3,3.8352,46221.1911,166.8089,ThompsonSampling
11598,3,5.3792,46226.5703,165.4297,ThompsonSampling
11599,3,4.1078,46230.6781,165.3219,ThompsonSampling
11600,3,4.7414,46235.4195,164.5805,ThompsonSampling
11601,3,3.4197,46238.8393,165.1607,ThompsonSampling
11602,3,4.1411,46242.9803,165.0197,ThompsonSampling
11603,3,5.7092,46248.6896,163.3104,ThompsonSampling
11604,3,5.3211,46254.0107,161.9893,ThompsonSampling
11605,3,2.4097,46256.4203,163.5797,ThompsonSampling
11606,3,2.4576,46258.8780,165.1220,ThompsonSampling
11607,3,4.3220,46263.2000,164.8000,ThompsonSampling
11608,3,3.7181,46266.9181,165.0819,ThompsonSampling
11609,3,2.3528,46269.2709,166.7291,ThompsonSampling
11610,3,4.2806,46273.5516,166.4484,ThompsonSampling
11611,3,2.6349,46276.1865,167.8135,ThompsonSampling
11612,3,5.5096,46281.6960,166.3040,ThompsonSampling
11613,3,3.1784,46284.8744,167.1256,ThompsonSampling
11614,3,4.2812,46289.1556,166.8444,ThompsonSampling
11615,3,3.6408,46292.7964,167.2036,ThompsonSampling
11616,3,3.0494,46295.8458,168.1542,ThompsonSampling
11617,3,3.8640,46299.7098,168.2902,ThompsonSampling
11618,3,2.8754,46302.5851,169.4149,ThompsonSampling
11619,3,3.7675,46306.3526,169.6474,ThompsonSampling
11620,3,4.2055,46310.5581,169.4419,ThompsonSampling
11621,3,5.4318,46315.9899,168.0101,ThompsonSampling
11622,3,4.1004,46320.0903,167.9097,ThompsonSampling
11623,3,4.8001,46324.8903,167.1097,ThompsonSampling
11624,3,4.3662,46329.2566,166.7434,ThompsonSampling
11625,3,5.9779,46335.2345,164.7655,ThompsonSampling
11626,3,4.3450,46339.5795,164.4205,ThompsonSampling
11627,3,4.4147,46343.9943,164.0057,ThompsonSampling
11628,3,4.9805,46348.9747,163.0253,ThompsonSampling
11629,3,5.3686,46354.3433,161.6567,ThompsonSampling
11630,3,4.4054,46358.7487,161.2513,ThompsonSampling
11631,3,2.1904,46360.9391,163.0609,ThompsonSampling
11632,3,4.7230,46365.6621,162.3379,ThompsonSampling
11633,3,4.7590,46370.4211,161.5789,ThompsonSampling
11634,3,4.3375,46374.7586,161.2414,ThompsonSampling
11635,3,5.4507,46380.2093,159.7907,ThompsonSampling
11636,3,2.8099,46383.0192,160.9808,ThompsonSampling
11637,3,3.0915,46386.1106,161.8894,ThompsonSampling
11638,3,2.4500,46388.5606,163.4394,ThompsonSampling
11639,3,2.9621,46391.5227,164.4773,ThompsonSampling
11640,3,4.4666,46395.9893,164.0107,ThompsonSampling
11641,3,4.5883,46400.5776,163.4224,ThompsonSampling
11642,3,3.3667,46403.9442,164.0558,ThompsonSampling
11643,3,4.1629,46408.1072,163.8928,ThompsonSampling
11644,3,4.2155,46412.3226,163.6774,ThompsonSampling
11645,3,4.7191,46417.0417,162.9583,ThompsonSampling
11646,3,3.6145,46420.6562,163.3438,ThompsonSampling
11647,3,3.9311,46424.5873,163.4127,ThompsonSampling
11648,3,4.5301,46429.1174,162.8826,ThompsonSampling
11649,3,3.5647,46432.6822,163.3178,ThompsonSampling
11650,3,4.1586,46436.8407,163.1593,ThompsonSampling
11651,3,3.8175,46440.6582,163.3418,ThompsonSampling
11652,3,3.5350,46444.1932,163.8068,ThompsonSampling
11653,3,4.1767,46448.3699,163.6301,ThompsonSampling
11654,3,5.5582,46453.9281,162.0719,ThompsonSampling
11655,3,3.6892,46457.6173,162.3827,ThompsonSampling
11656,3,3.6945,46461.3118,162.6882,ThompsonSampling
11657,3,4.1342,46465.4460,162.5540,ThompsonSampling
11658,3,3.6245,46469.0705,162.9295,ThompsonSampling
11659,3,4.4628,46473.5333,162.4667,ThompsonSampling
11660,3,4.9564,46478.4896,161.5104,ThompsonSampling
11661,3,4.1394,46482.6290,161.3710,ThompsonSampling
11662,3,3.6970,46486.3260,161.6740,ThompsonSampling
11663,3,6.0401,46492.3661,159.6339,ThompsonSampling
11664,3,4.5997,46496.9658,159.0342,ThompsonSampling
11665,3,2.9739,46499.9398,160.0602,ThompsonSampling
11666,3,2.1223,46502.0621,161.9379,ThompsonSampling
11667,3,4.9278,46506.9898,161.0102,ThompsonSampling
11668,3,3.2437,46510.2335,161.7665,ThompsonSampling
11669,3,4.6471,46514.8806,161.1194,ThompsonSampling
11670,3,4.7098,46519.5904,160.4096,ThompsonSampling
11671,3,6.8364,46526.4268,157.5732,ThompsonSampling
11672,3,5.5041,46531.9309,156.0691,ThompsonSampling
11673,3,3.7745,46535.7055,156.2945,ThompsonSampling
11674,3,3.7853,46539.4908,156.5092,ThompsonSampling
11675,3,3.4508,46542.9416,157.0584,ThompsonSampling
11676,3,4.1740,46547.1156,156.8844,ThompsonSampling
11677,3,3.7906,46550.9062,157.0938,ThompsonSampling
11678,3,4.0183,46554.9245,157.0755,ThompsonSampling
11679,3,3.5647,46558.4892,157.5108,ThompsonSampling
11680,3,3.6644,46562.1536,157.8464,ThompsonSampling
11681,3,5.5088,46567.6624,156.3376,ThompsonSampling
11682,3,6.5690,46574.2314,153.7686,ThompsonSampling
11683,3,5.6832,46579.9146,152.0854,ThompsonSampling
11684,3,3.8892,46583.8039,152.1961,ThompsonSampling
11685,3,4.5508,46588.3546,151.6454,ThompsonSampling
11686,3,3.3651,46591.7198,152.2802,ThompsonSampling
11687,3,4.8303,46596.5501,151.4499,ThompsonSampling
11688,3,6.2173,46602.7674,149.2326,ThompsonSampling
11689,3,3.2849,46606.0523,149.9477,ThompsonSampling
11690,3,6.1235,46612.1757,147.8243,ThompsonSampling
11691,3,4.1249,46616.3006,147.6994,ThompsonSampling
11692,3,5.1932,46621.4938,146.5062,ThompsonSampling
11693,3,5.4798,46626.9736,145.0264,ThompsonSampling
11694,3,3.0773,46630.0509,145.9491,ThompsonSampling
11695,3,4.1161,46634.1670,145.8330,ThompsonSampling
11696,3,3.6686,46637.8355,146.1645,ThompsonSampling
11697,3,4.9185,46642.7541,145.2459,ThompsonSampling
11698,3,3.4362,46646.1903,145.8097,ThompsonSampling
11699,3,6.1357,46652.3260,143.6740,ThompsonSampling
11700,3,2.4197,46654.7457,145.2543,ThompsonSampling
11701,3,5.3459,46660.0916,143.9084,ThompsonSampling
11702,3,2.4541,46662.5458,145.4542,ThompsonSampling
11703,3,2.0364,46664.5821,147.4179,ThompsonSampling
11704,3,4.6527,46669.2348,146.7652,ThompsonSampling
11705,3,3.8015,46673.0363,146.9637,ThompsonSampling
11706,3,4.0327,46677.0689,146.9311,ThompsonSampling
11707,3,3.5916,46680.6606,147.3394,ThompsonSampling
11708,3,2.9937,46683.6542,148.3458,ThompsonSampling
11709,3,3.5231,46687.1773,148.8227,ThompsonSampling
11710,3,4.2918,46691.4691,148.5309,ThompsonSampling
11711,3,2.4401,46693.9093,150.0907,ThompsonSampling
11712,3,3.6941,46697.6034,150.3966,ThompsonSampling
11713,3,2.4638,46700.0672,151.9328,ThompsonSampling
11714,3,4.9346,46705.0018,150.9982,ThompsonSampling
11715,3,4.7070,46709.7089,150.2911,ThompsonSampling
11716,3,4.2616,46713.9704,150.0296,ThompsonSampling
11717,3,4.0978,46718.0683,149.9317,ThompsonSampling
11718,3,5.1880,46723.2563,148.7437,ThompsonSampling
11719,3,4.1446,46727.4009,148.5991,ThompsonSampling
11720,3,2.2390,46729.6399,150.3601,ThompsonSampling
11721,3,4.3495,46733.9893,150.0107,ThompsonSampling
11722,3,4.4574,46738.4467,149.5533,ThompsonSampling
11723,3,3.9610,46742.4077,149.5923,ThompsonSampling
11724,3,4.5768,46746.9845,149.0155,ThompsonSampling
11725,3,3.7569,46750.7415,149.2585,ThompsonSampling
11726,3,6.5527,46757.2942,146.7058,ThompsonSampling
11727,3,5.3500,46762.6442,145.3558,ThompsonSampling
11728,3,3.0844,46765.7286,146.2714,ThompsonSampling
11729,3,4.1709,46769.8995,146.1005,ThompsonSampling
11730,3,3.3155,46773.2150,146.7850,ThompsonSampling
11731,3,5.3743,46778.5893,145.4107,ThompsonSampling
11732,3,1.6148,46780.2040,147.7960,ThompsonSampling
11733,3,3.7678,46783.9718,148.0282,ThompsonSampling
11734,3,3.1817,46787.1535,148.8465,ThompsonSampling
11735,3,3.7193,46790.8728,149.1272,ThompsonSampling
11736,3,3.8186,46794.6914,149.3086,ThompsonSampling
11737,3,3.4538,46798.1452,149.8548,ThompsonSampling
11738,3,4.7795,46802.9247,149.0753,ThompsonSampling
11739,3,2.1600,46805.0847,150.9153,ThompsonSampling
11740,3,4.0929,46809.1776,150.8224,ThompsonSampling
11741,3,3.3049,46812.4825,151.5175,ThompsonSampling
11742,3,4.5214,46817.0039,150.9961,ThompsonSampling
11743,3,4.8882,46821.8921,150.1079,ThompsonSampling
11744,3,4.5669,46826.4590,149.5410,ThompsonSampling
11745,3,5.0055,46831.4645,148.5355,ThompsonSampling
11746,3,6.4317,46837.8962,146.1038,ThompsonSampling
11747,3,3.7885,46841.6847,146.3153,ThompsonSampling
11748,3,3.5643,46845.2490,146.7510,ThompsonSampling
11749,3,4.4729,46849.7220,146.2780,ThompsonSampling
11750,3,4.2798,46854.0018,145.9982,ThompsonSampling
11751,3,3.9924,46857.9942,146.0058,ThompsonSampling
11752,3,3.0894,46861.0836,146.9164,ThompsonSampling
11753,3,4.1054,46865.1890,146.8110,ThompsonSampling
11754,3,4.4160,46869.6050,146.3950,ThompsonSampling
11755,3,6.1399,46875.7449,144.2551,ThompsonSampling
11756,3,3.9889,46879.7337,144.2663,ThompsonSampling
11757,3,6.1289,46885.8626,142.1374,ThompsonSampling
11758,3,4.4115,46890.2741,141.7259,ThompsonSampling
11759,3,2.8726,46893.1467,142.8533,ThompsonSampling
11760,3,4.4799,46897.6266,142.3734,ThompsonSampling
11761,3,3.6744,46901.3010,142.6990,ThompsonSampling
11762,3,4.6860,46905.9870,142.0130,ThompsonSampling
11763,3,4.1619,46910.1489,141.8511,ThompsonSampling
11764,3,3.5357,46913.6846,142.3154,ThompsonSampling
11765,3,4.4020,46918.0866,141.9134,ThompsonSampling
11766,3,5.6056,46923.6922,140.3078,ThompsonSampling
11767,3,2.2310,46925.9232,142.0768,ThompsonSampling
11768,3,4.1483,46930.0715,141.9285,ThompsonSampling
11769,3,4.9342,46935.0057,140.9943,ThompsonSampling
11770,3,3.4456,46938.4513,141.5487,ThompsonSampling
11771,3,2.8121,46941.2634,142.7366,ThompsonSampling
11772,3,5.1244,46946.3878,141.6122,ThompsonSampling
11773,3,5.1897,46951.5775,140.4225,ThompsonSampling
11774,3,2.8120,46954.3895,141.6105,ThompsonSampling
11775,3,3.7854,46958.1749,141.8251,ThompsonSampling
11776,3,5.4565,46963.6314,140.3686,ThompsonSampling
11777,3,4.2427,46967.8741,140.1259,ThompsonSampling
11778,3,4.0971,46971.9712,140.0288,ThompsonSampling
11779,3,5.1374,46977.1086,138.8914,ThompsonSampling
11780,3,4.5916,46981.7002,138.2998,ThompsonSampling
11781,3,2.5081,46984.2083,139.7917,ThompsonSampling
11782,3,3.7924,46988.0007,139.9993,ThompsonSampling
11783,3,4.6941,46992.6948,139.3052,ThompsonSampling
11784,3,3.9798,46996.6747,139.3253,ThompsonSampling
11785,3,4.7772,47001.4518,138.5482,ThompsonSampling
11786,3,2.4560,47003.9078,140.0922,ThompsonSampling
11787,3,4.3900,47008.2977,139.7023,ThompsonSampling
11788,3,2.9651,47011.2629,140.7371,ThompsonSampling
11789,3,5.7847,47017.0476,138.9524,ThompsonSampling
11790,3,4.2293,47021.2769,138.7231,ThompsonSampling
11791,3,5.2580,47026.5348,137.4652,ThompsonSampling
11792,3,6.0669,47032.6017,135.3983,ThompsonSampling
11793,3,3.5114,47036.1132,135.8868,ThompsonSampling
11794,3,2.7316,47038.8448,137.1552,ThompsonSampling
11795,3,3.2137,47042.0585,137.9415,ThompsonSampling
11796,3,4.9771,47047.0356,136.9644,ThompsonSampling
11797,3,3.0885,47050.1241,137.8759,ThompsonSampling
11798,3,3.8408,47053.9650,138.0350,ThompsonSampling
11799,3,4.5687,47058.5336,137.4664,ThompsonSampling
11800,3,2.8360,47061.3696,138.6304,ThompsonSampling
11801,3,3.3869,47064.7566,139.2434,ThompsonSampling
11802,3,5.3233,47070.0798,137.9202,ThompsonSampling
11803,3,5.9187,47075.9985,136.0015,ThompsonSampling
11804,3,4.3111,47080.3095,135.6905,ThompsonSampling
11805,3,4.4303,47084.7398,135.2602,ThompsonSampling
